LoanNr_ChkDgt,Name,City,State,Zip,Bank,BankState,NAICS,ApprovalDate,ApprovalFY,Term,NoEmp,NewExist,CreateJob,RetainedJob,FranchiseCode,UrbanRural,RevLineCr,LowDoc,ChgOffDate,DisbursementDate,DisbursementGross,BalanceGross,MIS_Status,ChgOffPrinGr,GrAppv,SBA_Appv
4069723010,SEELEY LAKE CONVENIENCE STORE,SEELEY LAKE,MT,59868,CITIZENS ALLIANCE BANK,MT,NA,1990-04-30,1990,180,8,1,0,0,1,0,N,N,NA,1990-07-31,62000,0,P I F,0,62000,55800
2919016006,ROMA FITNESS INC,PHILADELPHIA,PA,19128,VIST BANK,PA,812990,2007-07-27,2007,59,5,2,0,5,30233,1,Y,N,2009-11-20,2007-08-31,33957,0,CHGOFF,14914,15000,7500
6553633008,SANDY BRODIE'S HONDA,WAIPAHU,HI,96797,BANK OF HAWAII,HI,441221,1994-04-08,1994,49,18,1,0,0,1,0,N,N,2002-01-11,1994-07-31,280000,0,CHGOFF,107970,280000,238000
2162245006,Jin's Lingerie,SUNNYVALE,CA,94087,BBCN BANK,CA,448190,2006-12-06,2007,67,3,1,0,3,0,1,N,N,2008-07-03,2006-12-31,10000,0,CHGOFF,9525,10000,8500
4336815000,"Wireless Now, Inc.",MOKENA,IL,60448,JPMORGAN CHASE BANK NATL ASSOC,IL,517210,2010-10-28,2011,84,105,1,45,105,0,1,Y,N,NA,2010-11-01,692596,0,P I F,0,350000,175000
2704736002,GUIDAS RESTAURANT,OSSINING,NY,10562,EMPIRE ST. CERT. DEVEL CORP,NY,722110,2007-03-08,2007,240,9,2,0,1,1,2,0,N,NA,2007-05-16,293000,0,P I F,0,293000,293000
2661926010,HUNTINGTON LEARNING CENTER,MANCHESTER (TOWN OF),CT,6040,BANCO POPULAR NORTH AMERICA,NY,611691,2007-02-07,2007,80,1,2,9,10,39598,1,Y,N,NA,2008-08-31,25000,0,P I F,0,25000,12500
5567934007,BIG LONGS CORP,NEW YORK,NY,10014,HSBC BK USA NATL ASSOC,NY,722110,2002-07-29,2002,45,1,2,2,2,1,1,0,N,2008-05-27,2002-08-31,50000,0,CHGOFF,40833,50000,25000
4014494001,$ TOWN,CLEARWATER,FL,33755,BANK OF AMERICA NATL ASSOC,NC,452990,2000-10-19,2001,40,4,2,4,0,1,1,0,N,2004-10-19,2000-12-31,44000,0,CHGOFF,32005,44000,22000
8826903001,"ROBIN H. BALSAM, P.S.",TACOMA,WA,98403,WELLS FARGO BANK NATL ASSOC,SD,541110,1995-11-24,1996,300,4,1,0,0,1,0,0,N,NA,1996-09-30,166000,0,P I F,0,166000,124500
2381205005,Draco Landscape Ltd,Olmsted Falls,OH,44138,THE HUNTINGTON NATIONAL BANK,OH,561730,2007-04-09,2007,60,4,1,0,4,0,1,N,N,NA,2007-05-31,11000,0,P I F,0,11000,5500
4983324006,JOHNSTONE SUPPLY,LOS ANGELES,CA,90035,CALIFORNIA BANK & TRUST,CA,421730,2001-10-16,2002,120,8,2,0,0,1,1,N,N,NA,2002-01-31,700000,0,P I F,0,750000,562500
8276673009,"GALAXY FOOD, INC.",KENNESAW,GA,30144,UNITED COMMERCIAL BANK,GA,NA,1995-04-20,1995,115,34,1,0,0,1,0,N,N,2000-04-27,1995-07-31,155000,0,CHGOFF,15373,155000,139500
5785923006,"LB&B ASSOCIATES, INC.",COLUMBIA,MD,21045,"PNC BANK, NATIONAL ASSOCIATION",MD,NA,1993-07-16,1993,60,138,1,0,0,1,0,N,N,NA,1993-10-31,200000,0,P I F,0,200000,170000
7782963000,"SAVAGE FLOORING COVERINGS, A C",SAN DIEGO,CA,92120,U.S. BANK NATIONAL ASSOCIATION,CA,235520,1994-11-10,1995,300,7,1,0,0,1,0,N,N,NA,1995-01-31,27000,0,P I F,0,27000,20250
3716145008,INDIRA SALON & SPA,GREEN BAY,WI,54311,INVESTORS COMMUNITY BANK,WI,812112,2009-10-27,2010,84,30,1,5,30,0,1,N,N,NA,2009-12-01,268000,0,P I F,0,268000,241200
6685813005,"VAN DYK BUSINESS SYSTEMS, INC.",PITTSBURGH,PA,15205,BRANCH BK. & TR CO,WV,NA,1994-04-26,1994,60,72,1,0,0,1,0,N,N,NA,1994-07-31,500000,0,P I F,0,500000,400000
6999124009,GM RESTAURANTS INC,FORT LAUDERDALE,FL,33301,BANK OF AMERICA NATL ASSOC,NC,722110,2003-12-05,2004,84,25,1,0,25,1,1,Y,N,NA,2004-08-31,50000,0,P I F,0,50000,25000
1719674003,"HOWARD CITY PARTNERS, L.L.C.",HOWARD CITY,MI,49329,GROWTH FINANCE CORPORATION,MI,NA,1997-12-04,1998,240,15,1,10,15,1,0,N,N,NA,1998-11-12,325000,0,P I F,0,325000,325000
2173024009,"WYKON INDUSTRIES, INC",RUSSIAVILLE,IN,46979,"PNC BANK, NATIONAL ASSOCIATION",IN,NA,1998-07-02,1998,7,6,2,0,0,1,0,0,Y,2003-02-06,1998-07-31,70000,0,CHGOFF,43987,70000,56000
9403113003,"BEARINGS & DRIVES, INC.",ROCHESTER,NY,14611,THE BANK OF CASTILE,NY,NA,1996-07-16,1996,9,12,1,0,0,1,0,N,N,NA,1996-11-30,200000,0,P I F,0,200000,150000
1136504007,"CUSTOM CABINETS, INC.",SAVANNAH,GA,31404,BANK OF AMERICA NATL ASSOC,GA,337110,1997-04-16,1997,59,20,1,0,0,1,0,Y,N,NA,1997-10-31,137500,0,P I F,0,100000,50000
4559543007,FOSTER'S FAMILY FOODS,ELM CREEK,NE,68836,FIRSTIER BANK,NE,NA,1991-08-20,1991,120,2,1,0,0,1,0,N,N,NA,1991-10-31,75000,0,P I F,0,75000,60000
8820694005,DELTA T EQUIPMENT INC,SPRING,TX,77379,FROST BANK,TX,421730,2005-04-27,2005,84,3,2,0,0,1,1,0,Y,NA,2005-05-31,150000,0,P I F,0,150000,127500
1889194004,GRISCO BROS INC,LAWRENCE,MA,1840,MASSACHUSETTS BUSINESS,MA,NA,1998-03-06,1998,84,330,1,0,0,1,0,0,N,NA,1998-04-30,1000000,0,P I F,0,1000000,750000
2707983003,"WISCONSIN BAR BRAND, INC.",PINE CITY,MN,55063,MINNESOTA BUS. FINAN CORP,MN,NA,1986-09-03,1986,240,4,1,8800,8800,0,0,N,N,NA,1987-05-13,54000,0,P I F,0,54000,54000
1347184007,"JOSTAR, INC.",LOS ANGELES,CA,90015,BBCN BANK,CA,422330,1997-06-12,1997,300,5,1,0,0,1,0,N,N,NA,1997-07-31,307500,0,P I F,0,307500,230625
1504686001,CAPE IMPORTERS LLC,CAPE GIRARDEAU,MO,63701,MONTGOMERY BANK NATL ASSOC,MO,442299,2006-03-27,2006,37,4,2,4,4,1,2,Y,N,NA,2006-09-30,445124,0,P I F,0,250000,125000
2482725007,DJS CORNER FOOD STORE,BURLESON,TX,76028,INNOVATIVE BANK,CA,447110,2007-05-29,2007,276,6,2,0,6,0,1,N,N,NA,2007-06-30,1240000,0,P I F,0,1240000,930000
6606884003,TEXTILE CREATIONS INC,HAMILTON SQUARE,NJ,8619,FULTON BANK OF NEW JERSEY,NJ,313311,2003-08-20,2003,24,8,1,0,8,1,1,Y,N,NA,2003-11-30,420000,0,P I F,0,250000,125000
2361834002,ALTERNATIVE DENTAL LAB,MONTEREY,CA,93940,MONTEREY COUNTY BANK,CA,339116,1998-09-29,1998,84,1,2,0,0,1,0,0,N,NA,1998-11-30,60000,0,P I F,0,60000,48000
3307664003,"TEN-NINETEEN GROUP, INC.",BUFFALO,NY,14215,HSBC BK USA NATL ASSOC,VA,NA,1999-10-26,2000,40,22,1,0,0,1,1,N,N,2009-04-29,1999-11-23,590000,0,CHGOFF,280239,590000,442500
6478544000,ANDELER CORPORATION,SHALLOWATER,TX,79363,PLAINSCAPITAL BANK,TX,221122,2003-07-09,2003,6,3,1,0,3,1,2,0,N,NA,2003-07-31,70000,0,P I F,0,70000,35000
2731056005,HADAS MUSIC,SANTA ROSA,CA,95404,JPMORGAN CHASE BANK NATL ASSOC,IL,334310,2007-03-27,2007,48,1,1,0,1,1,2,Y,N,2010-06-10,2007-04-30,21196,0,CHGOFF,11289,14000,7000
2487936006,INNER LIGHT CRYSTAL,NEW CITY,NY,10956,JPMORGAN CHASE BANK NATL ASSOC,IL,327212,2006-10-23,2007,84,2,1,0,2,1,2,Y,N,NA,2006-10-31,33711,0,P I F,0,14000,7000
1001405000,NEEB Inc.,Salem,NH,3079,BANK OF AMERICA NATL ASSOC,RI,421810,1997-06-18,1997,12,1,1,0,0,1,0,0,N,NA,1998-09-30,100000,0,P I F,0,100000,50000
8061124007,JUDY'S CABIN CRAFTS,MECHANICSBURG,PA,17055,"PNC BANK, NATIONAL ASSOCIATION",DE,453998,2004-11-05,2005,53,3,2,1,3,1,1,T,N,2008-02-25,2005-01-31,45000,0,CHGOFF,22916,25000,12500
1808555000,Dirk Tiede Cartoons And Illust,CHICAGO,IL,60640,JPMORGAN CHASE BANK NATL ASSOC,IL,541810,2006-05-09,2006,84,1,1,0,1,0,1,Y,N,NA,2006-05-31,37600,0,P I F,0,15000,7500
6877034008,BAG'S MAGICAL,PHILADELPHIA,PA,19147,CITIZENS BANK NATL ASSOC,RI,812320,2003-11-04,2004,84,5,1,0,5,1,1,Y,N,NA,2003-12-31,5000,0,P I F,0,5000,2500
8063603006,LIFE HEALTH BROKERAGE GROUP,HOUSTON,TX,77036,LOANS FROM OLD CLOSED LENDERS,DC,NA,1995-02-08,1995,84,3,1,0,0,1,0,N,Y,NA,1995-04-30,50000,0,P I F,0,50000,45000
3700383002,DENNY'S RESTAURANTS,WINOOSKI,VT,5404,MERCHANTS BANK,VT,NA,1989-12-29,1990,180,42,1,0,0,23000,0,N,N,NA,1990-07-31,325000,0,P I F,0,325000,243750
5652884010,WONDERLAND OF FOODS,WEST SALEM,OH,44287,JPMORGAN CHASE BANK NATL ASSOC,IL,445120,2002-08-28,2002,228,3,1,0,3,1,2,0,N,NA,2003-02-28,203800,0,P I F,0,203800,101900
7156664003,KWIK KAR MEADOWBROOK,ARLINGTON,TX,76112,"WACHOVIA SBA LENDING, INC.",CA,811111,2004-02-03,2004,120,7,1,0,6,1,1,0,N,NA,2004-02-29,487700,0,P I F,0,487700,365775
5296004007,CHARLIE KABOB 1,IRVINE,CA,92618,BANK OF AMERICA NATL ASSOC,NC,722110,2002-03-25,2002,60,15,2,5,15,1,1,0,N,NA,2002-04-30,120000,0,P I F,0,120000,60000
9508823000,"RENATO SPECIALTY PROD., INC.",GARLAND,TX,75040,NORTH TEXAS CERT. DEVEL CORP,TX,333294,1996-09-03,1996,240,20,1,14,6,1,0,N,N,NA,1996-12-11,201000,0,P I F,0,201000,201000
8938614009,INDIGO CONCEPTS INC,CINCINNATI,OH,45242,U.S. BANK NATIONAL ASSOCIATION,OH,722320,2005-06-20,2005,84,9,1,3,12,1,1,Y,N,NA,2005-06-30,137934,0,P I F,0,50000,25000
2455506001,NORTHEAST IT SOLUTIONS INC,WILMINGTON,DE,19803,WILMINGTON TRUST COMPANY,DE,541511,2006-10-04,2007,36,2,2,3,2,1,1,Y,N,NA,2006-11-30,180800,0,P I F,0,150000,75000
1167745008,"SAN FRANCISCO PLANT COMPANY, I",SAN FRANCISCO,CA,94107,CAPITAL ONE NATL ASSOC,VA,444220,2005-01-24,2005,90,15,1,0,15,1,1,N,N,NA,2005-02-28,50000,0,P I F,0,50000,25000
3836855003,"ADVOCARE, INC.",PROVO,UT,84606,ZIONS FIRST NATIONAL BANK,UT,624120,2009-12-30,2010,72,8,2,0,8,0,1,N,N,NA,2010-01-01,13200,0,P I F,0,13200,11880
7347444010,NYTEX ELECTRONICS INC,NEW YORK,NY,11235,HSBC BK USA NATL ASSOC,VA,443111,2004-04-12,2004,22,2,1,0,2,1,1,0,N,2007-10-12,2005-10-31,50000,0,CHGOFF,38829,50000,25000
2928354002,TERRY AIR MECHANICAL CO.,ONTARIO,CA,91761,"UNION BANK, N.A.",CA,235110,1999-05-06,1999,73,8,1,0,0,1,0,N,N,2003-05-22,1999-06-30,155000,0,CHGOFF,132991,155000,116250
5348444002,PLAZA TROPICAL SUPERMARKET INC,ORLANDO,FL,32809,BANCO POPULAR NORTH AMERICA,NY,445110,2002-04-18,2002,24,9,2,6,3,1,1,0,N,NA,2003-11-30,5000,0,P I F,0,5000,2500
6710573008,"COLCHESTER HOLDINGS, INC.",DOWNSVILLE,NY,13755,"NBT BANK, NATIONAL ASSOCIATION",NY,332312,1994-04-29,1994,6,20,1,0,0,1,0,N,N,NA,1994-07-31,30000,0,P I F,0,30000,27000
1505885008,Personalized Building Services,SAN DIEGO,CA,92123,BANK OF AMERICA NATL ASSOC,NC,561720,2005-10-19,2006,84,20,1,0,20,0,1,Y,N,NA,2006-03-31,57736,0,P I F,0,50000,25000
7624244008,KYOTO JAPANESE RESTAURANT SUSH,LOUISVILLE,KY,40211,"PNC BANK, NATIONAL ASSOCIATION",DE,722110,2004-07-20,2004,120,2,2,20,20,1,1,0,N,NA,2004-08-31,250000,0,P I F,0,250000,125000
1068725007,SKYBOX BAR & GRILLE,WESTBROOK,ME,4092,BANK OF AMERICA NATL ASSOC,RI,722410,2004-09-24,2004,36,9,2,0,0,1,2,Y,N,NA,2005-02-28,28500,0,P I F,0,28500,14250
5767153007,"HAMACK'S MASTER MOVERS, INC",LOS ANGELES,CA,90007,CALIFORNIA BANK & TRUST,CA,NA,1993-07-08,1993,300,25,1,0,0,1,0,N,N,NA,1993-07-31,800000,0,P I F,0,800000,680000
1776824007,SOUTHWEST WASTE SYSTEMS INC,GROVE CITY,OH,43123,JPMORGAN CHASE BANK NATL ASSOC,IL,NA,1998-01-09,1998,60,14,1,0,0,1,0,0,N,NA,1998-05-31,333200,0,P I F,0,435500,326625
1733795007,"NANCYKIM ENTERPRISES, INC. DBA",SCHAUMBURG,IL,60193,CAPITAL ONE NATL ASSOC,VA,713940,2006-03-27,2006,67,8,1,1,8,0,1,N,N,2007-10-23,2006-04-30,25000,0,CHGOFF,23595,25000,12500
1487884007,CENTENNIAL INCORPORATED,MUSTANG,OK,73064,INTRUST BANK NATL ASSOC,KS,621610,1997-08-18,1997,84,2,2,0,0,1,0,N,Y,NA,1997-09-30,26881,0,P I F,0,26881,21505
5688174000,ELEGANT DRY CLEANERS,BEAVERTON,OR,97007,CELTIC BANK CORPORATION,UT,812320,2002-09-13,2002,120,5,1,2,5,1,1,0,N,NA,2002-11-30,125000,0,P I F,0,125000,106250
3142535007,C&H Jaramillo Construction Inc,CLAREMONT,CA,91711,CALIFORNIA BANK & TRUST,CA,238110,2008-06-30,2008,68,10,1,0,10,0,1,Y,N,2010-08-03,2008-07-31,181460,0,CHGOFF,99897,100000,50000
8795484009,C & K CLEANERS,PHILADELPHIA,PA,19135,HSBC BK USA NATL ASSOC,VA,812320,2005-04-15,2005,34,4,1,2,4,1,1,Y,N,2009-07-23,2005-04-30,100000,0,CHGOFF,28308,100000,50000
5353453003,"NANCY D. RIVERA-CASSELL M.D PA",EDGEWATER,MD,21037,BANK OF AMERICA NATL ASSOC,MD,NA,1992-11-30,1993,60,1,2,0,0,1,0,N,N,NA,1993-01-31,85000,0,P I F,0,85000,68000
3552454003,RIDER'S CHOICE,OGLESBY,IL,61348,CENTRUE BANK,IL,441221,2000-01-25,2000,134,3,1,0,0,1,2,0,Y,2004-04-06,2000-03-31,70000,0,CHGOFF,66964,70000,56000
7051304004,INTERNATIONAL COMPUTING AND EN,ROCKVILLE,MD,20850,BANK OF AMERICA NATL ASSOC,NC,541330,2003-12-19,2004,84,2,1,2,4,1,1,Y,N,NA,2004-01-31,50000,0,P I F,0,50000,25000
2773756001,THE PITA PIT,SAN LUIS OBISPO,CA,93405,HERITAGE OAKS BANK,CA,722211,2007-04-27,2007,35,12,1,0,12,64870,2,Y,N,2011-02-01,2009-06-30,44976,0,P I F,25220,30000,15000
3730425005,Fair Way Landscaping L.P.,Hurst,TX,76053,ALLIANCE LENDING CORPORATION,TX,541320,2009-11-03,2010,240,12,1,12,0,0,1,N,N,NA,2010-09-15,287000,0,P I F,0,287000,287000
9549193008,"APPLIED SERVICES, CORPORATION",BISMARCK,ND,58501,STARION FINANCIAL,ND,NA,1996-09-16,1996,36,3,2,0,0,1,0,N,Y,NA,1996-11-30,100000,0,P I F,0,100000,80000
8813964005,SINGH FOREIGN AUTO PARTS,SANTA CLARITA,CA,91350,COMMONWEALTH BUSINESS BANK,CA,423120,2005-04-25,2005,300,6,1,0,0,1,1,N,N,NA,2005-05-31,1150000,0,P I F,0,1150000,862500
1644434006,"TRIDENT PRECISION, INC.",WEST CARROLLTON,OH,45449,"PNC BANK, NATIONAL ASSOCIATION",OH,NA,1997-10-27,1998,87,2,2,0,0,1,0,N,Y,NA,1998-02-28,86000,0,P I F,0,86000,68800
2583825001,"DIVINE GROUNDS COFFEE SHOP, IN",SEASIDE,OR,97138,U.S. BANK NATIONAL ASSOCIATION,OH,445299,2007-07-19,2007,84,6,2,0,6,0,1,Y,N,NA,2007-10-31,38538,0,P I F,0,20000,10000
1081524004,FARROW MACHINE & MANUFACTURING,GARND PRAIRIE,TX,75050,GE CAP. SMALL BUS. FINAN CORP,TX,333513,1997-04-01,1997,240,25,1,0,0,1,0,0,N,NA,1997-07-31,150000,0,P I F,0,150000,112500
6289924008,CURTISS E PERKINS TRUCKING,BLANDING,UT,84511,U.S. BANK NATIONAL ASSOCIATION,OH,484110,2003-05-02,2003,84,1,1,0,1,1,2,Y,N,NA,2003-05-31,20013,0,P I F,0,18000,9000
1903905007,Sean Munger,OMAHA,NE,68117,U.S. BANK NATIONAL ASSOCIATION,OH,238190,2006-07-03,2006,84,8,1,2,10,0,1,Y,N,NA,2006-07-31,21340,0,P I F,0,10000,5000
1436955000,BBN Inc. dba Curves of Logan,LOGAN,UT,84321,ZIONS FIRST NATIONAL BANK,UT,713940,2005-08-31,2005,84,1,1,0,1,0,1,N,N,NA,2005-09-30,144900,0,P I F,0,144900,123165
6389484004,ICEBERG DRIVE-INN,DRAPER,UT,84020,ZIONS FIRST NATIONAL BANK,UT,722211,2003-06-09,2003,60,7,2,3,10,40458,1,0,N,NA,2003-06-30,48000,0,P I F,0,48000,40800
1896065005,James A Prieb dba J.A. Preib C,PARK CITY,UT,84060,MOUNTAIN AMERICA FCU,UT,236115,2006-06-27,2006,84,3,1,0,3,0,1,Y,N,NA,2007-01-31,76460,0,P I F,0,35000,17500
3647864000,"MCCALL, DAVID & TIRE WAREHOUSE",ALBANY,NY,12205,NEW YORK BUS. DEVEL CORP,NY,NA,2000-03-21,2000,180,15,1,0,0,1,1,N,N,NA,2000-06-30,262000,0,P I F,0,262000,196500
1954225004,CHASE MANUFACTURING COMPANY,CORRY,PA,16407,"PNC BANK, NATIONAL ASSOCIATION",DE,332999,2006-08-04,2006,84,35,1,10,35,0,1,T,N,NA,2006-08-31,241087,0,P I F,0,100000,50000
2275543006,"MCNAIR, PAMELA J. & JAMES M.",TUCSON,AZ,85715,BUSINESS DEVEL FINAN CORP,AZ,NA,1985-07-16,1985,240,82,1,0,0,0,0,N,N,NA,1986-10-08,180000,0,P I F,0,180000,180000
5703084007,J A LOTZ CONSTRUCTION,CONNEAUT LAKE,PA,16316,"PNC BANK, NATIONAL ASSOCIATION",DE,235990,2002-09-18,2002,24,3,1,0,3,1,1,Y,N,NA,2005-04-30,20000,0,P I F,0,20000,10000
5277754003,HORNY TOAD,LAKE OZARK,MO,65049,CENTRAL BK OF LAKE OF OZARKS,MO,722110,2002-03-15,2002,84,70,1,0,0,1,1,0,Y,NA,2002-04-30,150000,0,P I F,0,150000,127500
1833194005,J A J URBAN RENEWAL ASSOCIATES,JERSEY CITY,NJ,7304,"READYCAP LENDING, LLC",CA,NA,1998-02-09,1998,300,115,1,0,0,1,0,0,N,NA,1998-05-31,200000,0,P I F,0,200000,150000
2174335006,"DAST INVESTMENTS, INC.",SHAWNEE,KS,66216,U.S. BANK NATIONAL ASSOCIATION,OH,541512,2006-12-13,2007,84,1,2,0,1,0,1,Y,N,NA,2007-01-31,60000,0,P I F,0,50000,25000
2150706001,PERMASYSTEMS ELECTRICAL & TELE,CEDAR HILL,TX,75104,JPMORGAN CHASE BANK NATL ASSOC,IL,517110,2006-06-14,2006,65,15,1,1,15,1,2,Y,N,2008-04-22,2006-06-30,31249,0,CHGOFF,27938,30000,15000
3846454009,ACCURATE PERSONNEL SERVICES,NEWPORT BEACH,CA,92663,"CITIBANK, N.A.",CA,NA,2000-07-19,2000,60,115,1,0,115,1,1,Y,N,NA,2002-04-30,50000,0,P I F,0,50000,25000
1966274009,THE SKATE EMPORIUM,SPRINGDALE,AR,72764,ARVEST BANK,AR,451110,1998-04-08,1998,25,1,1,0,0,1,0,N,Y,2001-09-17,1998-06-30,45000,0,CHGOFF,20065,45000,36000
1636963005,DUGAN-HELTERBRAND CO INC,MARSHFIELD,MO,65706,COMMERCE BANK,MO,NA,1983-07-25,1983,120,12,1,0,0,0,0,N,N,1991-05-02,1983-08-15,600000,0,CHGOFF,494076,600000,480000
1179505003,AVALON CLEANERS CORPORATION,CARY,NC,27511,CAPITAL ONE NATL ASSOC,VA,812320,2005-02-02,2005,84,5,1,1,5,1,1,N,N,NA,2005-02-28,50000,0,P I F,0,50000,25000
7670913002,"BROWN GOLD DISTRIBUTORS, INC.",PATERSON,NJ,7514,ATLANTIC STEWARDSHIP BANK,NJ,NA,1994-10-13,1995,84,12,1,0,0,1,0,N,Y,NA,1994-10-24,100000,0,P I F,0,100000,90000
3595113010,LAKE BENTON PARTS HOUSE,LAKE BENTON,MN,56149,FIRST SECURITY BANK - CANBY,MN,NA,1989-11-16,1990,118,1,1,0,0,1,0,N,N,NA,1990-04-30,16000,0,P I F,0,16000,14400
2608154002,HESTON HILLS BANQUET/CONF. CTR,LAPORTE,IN,46350,REGIONAL DEVELOPMENT COMPANY,IN,NA,1998-12-17,1999,240,21,2,21,0,1,0,N,N,NA,2000-01-12,504000,0,P I F,0,504000,504000
1220545007,"EBG, INC.",BALTIMORE,MD,21222,CAPITAL ONE NATL ASSOC,VA,451110,2005-03-07,2005,84,1,1,0,1,1,1,N,N,NA,2005-03-31,25000,0,P I F,0,25000,12500
8654234000,"Wesche Jewelers of Brevard, LL",MELBOURNE,FL,32940,FLORIDA BUS. DEVEL CORP,FL,448310,2005-02-28,2005,240,5,1,45,5,1,1,0,N,NA,2007-01-17,1995000,0,P I F,0,1995000,1995000
7058943004,BASS LEASING COMPANY,BURLESON,TX,76028,FROST BANK,TX,331524,1994-06-07,1994,120,32,1,0,0,1,0,N,N,NA,1994-07-31,753920,0,P I F,0,753920,640832
9715533010,"FISH, DANIEL L. & MARIANNE E.",PISECO,NY,12139,"NBT BANK, NATIONAL ASSOCIATION",NY,NA,1996-10-31,1997,180,6,2,0,0,1,0,N,Y,NA,1997-03-31,45600,0,P I F,0,80000,64000
5521743007,SUPER G MAXI MART,ATHOL,ID,83801,PANHANDLE STATE BANK,ID,NA,1993-02-10,1993,150,14,1,0,0,1,0,N,N,2012-04-06,1993-04-30,275000,0,CHGOFF,178563,275000,221513
1785364002,C J'S AUTO SALES OF PALM BEACH,WEST PALM BEACH,FL,33414,"PNC BANK, NATIONAL ASSOCIATION",DE,421110,1998-01-15,1998,84,2,2,0,0,1,0,0,Y,NA,1998-03-31,75000,0,P I F,0,75000,60000
3539914005,ACCU-WRIGHT INDUSTRIES INC,GILBERT,AZ,85234,WELLS FARGO BANK NATL ASSOC,SD,811310,2000-01-18,2000,300,7,1,0,7,1,1,0,N,NA,2000-04-30,465000,0,P I F,0,465000,348750
6452074003,S & N AUTO ELECTRIC,SACRAMENTO,CA,95815,BBCN BANK,CA,441310,2003-06-27,2003,84,2,1,4,2,1,0,0,N,NA,2003-07-31,5000,0,P I F,0,5000,4250
6614604000,"PARTY ADVENTURES, INC.",MILTON,VT,5468,PEOPLE'S UNITED BANK,CT,532299,2003-08-22,2003,84,2,2,0,0,1,2,N,N,NA,2003-09-30,68000,0,P I F,0,68000,51000
3392834010,"LASER 1, INC",LAKEVILLE,MN,55044,ANCHOR BANK NATL ASSOC,MN,NA,1999-11-18,2000,146,3,2,0,0,1,1,0,Y,NA,2000-06-30,150000,0,P I F,0,150000,112500
8306754007,TAYLOE-HANCOCK GLASS CO LLC,PARIS,TN,38242,FIRST BANK,TN,444190,2004-12-16,2005,221,6,2,0,0,1,2,N,N,NA,2005-01-31,365500,0,P I F,0,365500,274125
5103414006,SONIC,ONTARIO,OR,97914,"CAPITAL MATRIX, INC.",ID,722211,2001-12-13,2002,240,55,2,55,0,76282,2,N,N,NA,2002-08-14,401000,0,P I F,0,401000,401000
1679064002,"FILLMORE INDUSTRIAL COOP, INC",FILLMORE,UT,84631,WELLS FARGO BANK NATL ASSOC,SD,NA,1997-11-14,1998,84,16,1,0,0,1,0,N,N,NA,1997-12-04,300000,0,P I F,0,300000,225000
4063953008,"INTRICAST COMPANY, INC.",SANTA CLARA,CA,95054,BANK OF THE WEST,CA,332112,1990-04-26,1990,300,55,1,0,0,1,0,N,N,NA,1990-07-31,1500000,0,P I F,0,1500000,750000
1120465010,"Civil Trans, Inc",DIAMOND BAR,CA,91765,BANK OF AMERICA NATL ASSOC,NC,541330,2004-12-06,2005,2,4,1,0,0,1,1,Y,N,2013-02-22,2004-12-31,63335,0,CHGOFF,2837,45000,22500
4755995002,"Lake Norman Medical Equipment,",TROUTMAN,NC,28166,WELLS FARGO BANK NATL ASSOC,SD,446199,2011-06-30,2011,63,3,1,0,3,0,1,Y,N,2014-08-04,2011-08-01,44151,0,CHGOFF,24754,25000,12500
7115064004,"BIANCO TOOL & DIE, INC.",PROVIDENCE,RI,2905,SANTANDER BANK NATL ASSOC,RI,333514,2004-01-22,2004,180,7,0,0,0,1,1,N,N,NA,2004-07-31,300000,0,P I F,0,300000,225000
7078124009,PLAZA EYE CENTER PC,KANSAS CITY,MO,64112,BANK OF AMERICA NATL ASSOC,NC,621320,2003-12-31,2004,84,3,1,0,3,1,1,Y,N,NA,2004-01-31,10000,0,P I F,0,10000,5000
3214716009,THE PITA PIT,HOUSTON,TX,77057,INDEPENDENT BANK,TX,722211,2008-04-03,2008,52,10,1,8,2,64870,1,0,N,2009-03-20,2008-05-31,257300,0,CHGOFF,242088,257300,192975
3961495001,Cook Me Something Mister LLC,New orleans,LA,70117,GULF COAST BK & TR CO,LA,311999,2010-03-11,2010,87,2,2,2,4,0,1,N,N,NA,2010-03-11,50000,0,P I F,0,50000,45000
4113135000,"Euclid Liquor Market, Inc. dba",Anaheim,CA,92801,PACIFIC CITY BANK,CA,445310,2010-05-27,2010,120,1,1,0,1,0,1,N,N,NA,2010-10-01,85000,0,P I F,0,85000,76500
1254424008,THE PET DOCTOR,THEODORE,AL,36582,REGIONS BANK,AL,541940,1997-05-19,1997,186,4,1,0,0,1,0,N,N,NA,1999-01-31,200000,0,P I F,0,200000,150000
5626824010,BODY SYSTEMS UNLIMITED INC,IMPERIAL,PA,15126,"PNC BANK, NATIONAL ASSOCIATION",DE,713940,2002-08-19,2002,24,23,1,0,23,1,1,Y,N,NA,2002-09-30,35000,0,P I F,0,35000,17500
2488885010,Fathoms Technology Incorporate,GEORGETOWN,TX,78628,JPMORGAN CHASE BANK NATL ASSOC,IL,334513,2007-06-01,2007,11,3,1,1,0,0,1,N,N,2013-08-31,2007-06-30,75000,0,CHGOFF,41147,75000,37500
8589773005,AMALIA & ABEL BANUELOS,ULYSSES,KS,67880,JOHNSON STATE BANK,KS,721211,1995-08-14,1995,120,2,2,0,0,1,0,N,Y,NA,1995-10-31,50000,0,P I F,0,50000,45000
